session_id,start_time,end_time,energy_kwh,duration_minutes,cost_inr,vehicle_type
SES_21369,2024-12-13 15:44:00,2024-12-13 16:33:32,45.22,49.5,710.4,4W
SES_45862,2024-01-31 15:35:00,2024-01-31 16:21:55,2.75,46.9,47.72,2W
SES_86977,2024-12-14 22:12:00,2024-12-14 23:12:01,20.82,60.0,369.5,4W
SES_21022,2024-10-06 20:32:00,2024-10-06 21:19:50,3.31,47.8,54.04,2W
SES_64246,2024-11-22 08:07:00,2024-11-22 09:20:56,5.24,73.9,89.66,3W
SES_45462,2024-06-14 22:28:00,2024-06-15 00:09:16,2.03,101.3,35.81,2W
SES_93103,2024-10-16 20:38:00,2024-10-16 22:26:35,59.97,108.6,933.19,4W
SES_58470,2024-04-25 13:07:00,2024-04-25 14:48:59,41.17,102.0,739.21,4W
SES_62101,2024-10-19 13:28:00,2024-10-19 14:24:44,3.25,56.7,50.56,2W
SES_60283,2024-09-19 02:23:00,2024-09-19 03:09:30,6.42,46.5,98.61,3W
SES_74146,2024-02-07 20:35:00,2024-02-07 21:50:58,49.05,76.0,857.21,4W
SES_83953,2024-10-01 12:26:00,2024-10-01 14:05:37,20.58,99.6,364.11,4W
SES_14343,2024-08-19 10:28:00,2024-08-19 11:39:58,7.77,72.0,127.87,3W
SES_25876,2024-06-12 22:09:00,2024-06-13 00:47:40,20.96,158.7,370.08,4W
SES_53838,2024-10-10 18:26:00,2024-10-10 19:21:23,58.44,55.4,965.06,4W
SES_25368,2024-11-14 16:40:00,2024-11-14 17:17:03,2.84,37.1,48.71,2W
SES_37631,2024-08-21 14:44:00,2024-08-21 15:40:43,36.29,56.7,625.72,4W
SES_55475,2024-07-30 01:50:00,2024-07-30 03:11:37,3.42,81.6,54.94,2W
SES_24791,2024-01-12 21:49:00,2024-01-12 23:05:12,6.46,76.2,99.8,3W
SES_84648,2024-08-15 23:21:00,2024-08-16 00:09:10,54.13,48.2,914.1,4W
SES_25267,2024-08-13 06:21:00,2024-08-13 07:44:00,5.16,83.0,81.19,3W
SES_79966,2024-07-01 06:25:00,2024-07-01 07:21:46,37.02,56.8,662.06,4W
SES_70808,2024-11-07 08:48:00,2024-11-07 09:20:01,2.43,32.0,38.97,2W
SES_52682,2024-10-24 17:33:00,2024-10-24 19:35:36,21.67,122.6,347.49,4W
SES_29205,2024-04-16 23:47:00,2024-04-17 01:03:26,3.3,76.4,54.52,2W
SES_25511,2024-08-06 22:27:00,2024-08-06 22:57:59,2.05,31.0,34.18,2W
SES_88254,2024-06-18 23:47:00,2024-06-19 01:34:08,2.02,107.1,35.56,2W
SES_19169,2024-11-25 07:49:00,2024-11-25 08:47:42,8.48,58.7,132.7,3W
SES_26604,2024-11-14 10:24:00,2024-11-14 11:53:23,6.78,89.4,103.98,3W
SES_29519,2024-09-05 14:14:00,2024-09-05 14:57:01,2.54,43.0,42.53,2W
SES_25967,2024-01-02 12:48:00,2024-01-02 13:50:49,5.91,62.8,89.1,3W
SES_98087,2024-03-10 08:21:00,2024-03-10 10:39:33,54.39,138.6,959.96,4W
SES_15074,2024-12-02 11:14:00,2024-12-02 13:43:28,57.03,149.5,945.01,4W
SES_22311,2024-08-29 21:22:00,2024-08-29 22:45:45,9.76,83.8,160.91,3W
SES_69984,2024-10-21 15:20:00,2024-10-21 16:24:29,56.59,64.5,901.56,4W
SES_90698,2024-08-05 02:53:00,2024-08-05 03:38:55,9.58,45.9,147.46,3W
SES_79992,2024-02-20 22:36:00,2024-02-20 23:45:39,46.03,69.7,799.46,4W
SES_81227,2024-06-11 19:34:00,2024-06-11 20:16:05,6.87,42.1,108.13,3W
SES_58033,2024-07-22 20:25:00,2024-07-22 21:48:44,2.82,83.7,46.41,2W
SES_39205,2024-04-25 13:46:00,2024-04-25 15:21:16,3.0,95.3,51.55,2W
SES_83559,2024-06-13 19:54:00,2024-06-13 21:47:14,1.83,113.2,28.31,2W
SES_46145,2024-06-23 19:37:00,2024-06-23 22:18:20,37.07,161.3,664.55,4W
SES_23139,2024-12-25 17:09:00,2024-12-25 19:33:03,59.91,144.1,927.4,4W
SES_43692,2024-05-23 22:04:00,2024-05-23 22:51:34,9.75,47.6,174.54,3W
SES_68116,2024-01-07 03:35:00,2024-01-07 04:17:30,2.33,42.5,41.2,2W
SES_45206,2024-11-08 17:49:00,2024-11-08 19:40:34,3.3,111.6,52.52,2W
SES_69032,2024-07-29 16:59:00,2024-07-29 18:36:20,59.68,97.3,1016.22,4W
SES_59280,2024-07-28 13:19:00,2024-07-28 13:49:23,1.8,30.4,31.9,2W
SES_15480,2024-01-25 09:33:00,2024-01-25 10:27:17,2.74,54.3,43.5,2W
SES_21352,2024-03-27 07:41:00,2024-03-27 08:24:28,8.44,43.5,149.87,3W
SES_83133,2024-10-14 13:10:00,2024-10-14 14:26:54,9.76,76.9,170.55,3W
SES_88604,2024-04-06 21:22:00,2024-04-07 00:11:52,31.85,169.9,564.83,4W
SES_25672,2024-07-01 11:43:00,2024-07-01 12:23:27,3.27,40.5,53.13,2W
SES_28618,2024-06-16 03:14:00,2024-06-16 04:21:32,3.41,67.5,54.99,2W
SES_52534,2024-03-25 11:01:00,2024-03-25 11:56:09,55.7,55.2,995.24,4W
SES_33743,2024-06-23 12:35:00,2024-06-23 14:27:46,54.84,112.8,961.54,4W
SES_50092,2024-01-30 01:52:00,2024-01-30 02:35:45,5.21,43.8,92.12,3W
SES_25563,2024-01-14 11:48:00,2024-01-14 12:54:16,6.18,66.3,110.88,3W
SES_36189,2024-06-16 22:44:00,2024-06-17 00:17:43,1.66,93.7,27.29,2W
SES_49537,2024-03-25 06:19:00,2024-03-25 07:10:38,6.79,51.6,110.63,3W
SES_68007,2024-04-20 20:05:00,2024-04-20 21:09:33,2.96,64.6,46.86,2W
SES_25895,2024-03-24 16:40:00,2024-03-24 17:44:29,2.14,64.5,38.27,2W
SES_60461,2024-07-24 22:49:00,2024-07-24 23:23:16,1.81,34.3,27.92,2W
SES_30346,2024-03-29 21:54:00,2024-03-29 23:17:00,1.74,83.0,31.11,2W
SES_74895,2024-04-04 18:23:00,2024-04-04 20:59:51,58.66,156.9,1020.36,4W
SES_79740,2024-06-27 10:10:00,2024-06-27 12:12:26,31.0,122.4,505.22,4W
SES_43122,2024-07-28 13:45:00,2024-07-28 14:44:08,5.1,59.1,87.57,3W
SES_79721,2024-01-31 00:25:00,2024-01-31 01:35:26,7.8,70.4,127.45,3W
SES_75778,2024-03-30 09:21:00,2024-03-30 10:28:39,2.47,67.7,40.19,2W
SES_82241,2024-09-02 09:08:00,2024-09-02 10:17:20,8.27,69.3,147.38,3W
SES_58301,2024-09-14 15:18:00,2024-09-14 16:33:41,2.58,75.7,43.91,2W
SES_65883,2024-11-10 03:12:00,2024-11-10 04:53:19,29.74,101.3,462.29,4W
SES_46088,2024-06-18 04:42:00,2024-06-18 06:06:22,3.03,84.4,47.67,2W
SES_77097,2024-05-23 18:54:00,2024-05-23 20:16:36,28.5,82.6,457.18,4W
SES_60366,2024-08-29 07:38:00,2024-08-29 08:58:54,49.41,80.9,790.53,4W
SES_22521,2024-04-10 12:46:00,2024-04-10 14:15:49,2.35,89.8,42.09,2W
SES_92590,2024-08-25 16:47:00,2024-08-25 18:05:20,5.14,78.3,77.96,3W
SES_82403,2024-06-27 11:39:00,2024-06-27 13:18:17,40.92,99.3,708.41,4W
SES_52074,2024-01-28 14:52:00,2024-01-28 15:32:22,3.43,40.4,57.11,2W
SES_44083,2024-08-01 19:54:00,2024-08-01 22:05:22,54.92,131.4,888.9,4W
SES_17927,2024-10-03 06:07:00,2024-10-03 06:50:01,8.94,43.0,136.57,3W
SES_84819,2024-10-22 14:13:00,2024-10-22 14:57:01,7.91,44.0,119.85,3W
SES_35986,2024-05-01 19:11:00,2024-05-01 21:07:15,51.33,116.3,772.69,4W
SES_84236,2024-07-30 20:12:00,2024-07-30 21:39:09,1.54,87.2,26.31,2W
SES_96584,2024-07-02 02:32:00,2024-07-02 03:22:09,8.39,50.2,147.25,3W
SES_20999,2024-08-04 22:48:00,2024-08-05 01:26:01,50.16,158.0,756.78,4W
SES_63550,2024-07-23 19:19:00,2024-07-23 21:58:22,33.8,159.4,512.75,4W
SES_20648,2024-09-21 07:55:00,2024-09-21 09:38:03,3.45,103.1,57.01,2W
SES_77983,2024-07-13 22:55:00,2024-07-14 00:19:03,2.09,84.1,33.59,2W
SES_68190,2024-02-25 18:48:00,2024-02-25 19:34:45,6.82,46.8,117.47,3W
SES_24969,2024-11-11 14:26:00,2024-11-11 15:36:54,5.54,70.9,98.35,3W
SES_32640,2024-10-26 23:49:00,2024-10-27 00:57:10,9.28,68.2,144.12,3W
SES_52223,2024-12-25 13:20:00,2024-12-25 15:42:39,42.71,142.7,646.04,4W
SES_19264,2024-07-23 20:34:00,2024-07-23 21:56:08,9.88,82.1,164.2,3W
SES_65685,2024-03-24 11:16:00,2024-03-24 12:32:43,5.9,76.7,91.09,3W
SES_36597,2024-11-26 20:58:00,2024-11-26 22:27:59,8.02,90.0,143.1,3W
SES_46111,2024-12-12 16:39:00,2024-12-12 17:57:37,8.04,78.6,128.11,3W
SES_72426,2024-05-03 21:32:00,2024-05-03 23:01:29,2.59,89.5,43.99,2W
SES_51197,2024-08-03 07:07:00,2024-08-03 08:21:04,20.1,74.1,312.53,4W
SES_85719,2024-12-01 21:40:00,2024-12-01 22:56:11,23.7,76.2,375.8,4W
SES_62723,2024-12-01 01:21:00,2024-12-01 02:30:04,9.55,69.1,168.96,3W
SES_60153,2024-02-10 17:07:00,2024-02-10 18:47:16,3.2,100.3,49.78,2W
SES_30156,2024-12-24 22:54:00,2024-12-25 00:17:23,2.61,83.4,40.21,2W
SES_41299,2024-07-27 18:47:00,2024-07-27 19:52:41,9.57,65.7,155.16,3W
SES_42905,2024-08-07 10:37:00,2024-08-07 11:52:04,1.64,75.1,27.09,2W
SES_73672,2024-10-06 13:49:00,2024-10-06 15:21:35,2.25,92.6,37.51,2W
SES_12475,2024-04-27 19:45:00,2024-04-27 20:43:11,9.44,58.2,165.93,3W
SES_69382,2024-12-14 19:23:00,2024-12-14 20:03:16,7.91,40.3,122.42,3W
SES_99534,2024-06-04 12:05:00,2024-06-04 13:32:19,5.52,87.3,87.76,3W
SES_13133,2024-01-05 14:45:00,2024-01-05 15:46:39,5.19,61.7,84.72,3W
SES_52674,2024-04-10 14:36:00,2024-04-10 15:57:05,7.29,81.1,127.38,3W
SES_90774,2024-05-01 14:11:00,2024-05-01 15:21:01,5.85,70.0,93.39,3W
SES_75563,2024-03-12 22:39:00,2024-03-12 23:28:43,9.45,49.7,158.16,3W
SES_10780,2024-03-12 19:59:00,2024-03-12 21:17:28,9.76,78.5,148.06,3W
SES_89275,2024-01-19 20:51:00,2024-01-19 21:59:26,6.32,68.4,100.01,3W
SES_91365,2024-07-19 14:10:00,2024-07-19 14:53:32,8.0,43.5,122.0,3W
SES_87882,2024-01-20 04:18:00,2024-01-20 06:08:09,1.96,110.2,34.55,2W
SES_42954,2024-08-04 16:29:00,2024-08-04 17:18:35,8.24,49.6,136.34,3W
SES_54556,2024-11-07 02:01:00,2024-11-07 02:59:38,9.35,58.6,152.75,3W
SES_96336,2024-09-30 14:44:00,2024-09-30 16:01:10,1.9,77.2,32.05,2W
SES_22785,2024-01-24 15:30:00,2024-01-24 16:27:23,8.38,57.4,127.4,3W
SES_49032,2024-01-28 13:28:00,2024-01-28 14:09:59,6.1,42.0,99.92,3W
SES_95640,2024-02-05 22:46:00,2024-02-06 00:21:02,25.84,95.0,455.92,4W
SES_43631,2024-10-08 19:13:00,2024-10-08 20:04:44,5.64,51.7,92.58,3W
SES_89312,2024-06-12 15:28:00,2024-06-12 16:38:33,3.25,70.6,52.96,2W
SES_99600,2024-06-14 18:53:00,2024-06-14 19:40:37,9.31,47.6,150.12,3W
SES_41861,2024-11-23 18:56:00,2024-11-23 19:47:50,2.16,51.8,36.96,2W
SES_87168,2024-09-23 18:01:00,2024-09-23 19:54:10,1.59,113.2,25.93,2W
SES_49710,2024-06-24 23:25:00,2024-06-25 00:32:22,8.16,67.4,129.1,3W
SES_73212,2024-05-20 13:15:00,2024-05-20 14:08:26,8.63,53.4,131.41,3W
SES_72000,2024-12-23 18:58:00,2024-12-23 20:13:20,41.89,75.3,656.81,4W
SES_56664,2024-06-23 14:10:00,2024-06-23 14:55:06,21.44,45.1,339.92,4W
SES_17398,2024-10-24 18:10:00,2024-10-24 19:38:30,24.55,88.5,440.78,4W
SES_29909,2024-01-01 23:04:00,2024-01-02 00:59:45,37.72,115.8,583.21,4W
SES_97465,2024-02-29 12:18:00,2024-02-29 13:03:58,6.16,46.0,110.33,3W
SES_82694,2024-08-23 19:24:00,2024-08-23 21:15:44,23.31,111.7,350.04,4W
SES_20481,2024-08-13 10:07:00,2024-08-13 10:51:17,1.99,44.3,33.93,2W
SES_82589,2024-08-15 22:33:00,2024-08-15 23:44:59,6.64,72.0,104.4,3W
SES_30067,2024-12-14 13:34:00,2024-12-14 14:30:24,3.25,56.4,52.03,2W
SES_95083,2024-02-21 20:26:00,2024-02-21 23:00:25,21.92,154.4,383.07,4W
SES_63656,2024-09-19 23:45:00,2024-09-20 01:29:22,58.2,104.4,958.92,4W
SES_55150,2024-08-26 12:49:00,2024-08-26 13:40:05,8.76,51.1,151.62,3W
SES_50994,2024-02-04 05:11:00,2024-02-04 06:24:53,9.3,73.9,142.53,3W
SES_87268,2024-09-05 14:38:00,2024-09-05 16:31:50,33.98,113.8,564.26,4W
SES_18901,2024-01-31 22:41:00,2024-02-01 00:24:12,2.94,103.2,48.56,2W
SES_13331,2024-01-08 08:15:00,2024-01-08 10:05:09,20.3,110.2,310.8,4W
SES_21508,2024-09-12 06:25:00,2024-09-12 08:05:46,1.56,100.8,27.35,2W
SES_24780,2024-06-30 23:17:00,2024-07-01 01:17:27,39.83,120.5,696.34,4W
SES_18174,2024-04-26 11:23:00,2024-04-26 12:15:11,6.56,52.2,113.28,3W
SES_97213,2024-08-26 19:01:00,2024-08-26 21:15:52,57.47,134.9,984.55,4W
SES_73563,2024-07-08 21:50:00,2024-07-08 22:39:20,7.64,49.3,136.81,3W
SES_61609,2024-06-13 14:43:00,2024-06-13 15:57:40,7.34,74.7,116.58,3W
SES_10747,2024-05-28 13:31:00,2024-05-28 14:27:02,8.82,56.0,158.55,3W
SES_80309,2024-02-09 18:27:00,2024-02-09 19:31:39,2.16,64.7,35.21,2W
SES_36393,2024-09-15 06:39:00,2024-09-15 07:33:09,7.51,54.2,113.12,3W
SES_39898,2024-09-20 22:54:00,2024-09-21 00:09:00,34.87,75.0,547.6,4W
SES_85200,2024-06-09 01:59:00,2024-06-09 03:39:46,2.26,100.8,34.94,2W
SES_48142,2024-03-09 16:12:00,2024-03-09 17:10:56,9.97,58.9,175.65,3W
SES_68346,2024-06-14 07:35:00,2024-06-14 08:35:37,56.42,60.6,905.57,4W
SES_87827,2024-11-27 19:19:00,2024-11-27 20:44:18,5.13,85.3,77.69,3W
SES_74570,2024-12-06 08:30:00,2024-12-06 09:19:24,6.0,49.4,93.19,3W
SES_26290,2024-04-29 03:47:00,2024-04-29 04:59:48,9.95,72.8,171.25,3W
SES_83843,2024-12-30 22:21:00,2024-12-30 23:00:48,2.18,39.8,33.24,2W
SES_62351,2024-10-24 07:29:00,2024-10-24 09:40:51,53.53,131.9,871.51,4W
SES_15045,2024-04-11 11:06:00,2024-04-11 11:49:26,9.99,43.4,153.25,3W
SES_64617,2024-12-09 06:24:00,2024-12-09 08:06:51,3.22,102.9,50.58,2W
SES_32731,2024-04-21 17:23:00,2024-04-21 19:26:30,28.38,123.5,456.26,4W
SES_43532,2024-07-22 18:04:00,2024-07-22 18:58:33,8.39,54.6,148.77,3W
SES_78170,2024-10-04 05:46:00,2024-10-04 07:12:10,8.11,86.2,127.3,3W
SES_60602,2024-04-29 12:39:00,2024-04-29 13:45:52,2.39,66.9,37.94,2W
SES_97835,2024-06-08 14:35:00,2024-06-08 16:19:59,2.13,105.0,33.98,2W
SES_51406,2024-02-09 21:26:00,2024-02-09 22:41:34,7.67,75.6,132.92,3W
SES_26699,2024-04-24 19:42:00,2024-04-24 20:43:53,50.77,61.9,909.91,4W
SES_82777,2024-02-06 14:58:00,2024-02-06 16:43:42,2.44,105.7,42.22,2W
SES_50287,2024-06-27 19:54:00,2024-06-27 20:55:35,6.4,61.6,97.69,3W
SES_70790,2024-09-26 10:59:00,2024-09-26 12:03:02,7.36,64.0,112.31,3W
SES_77856,2024-08-15 13:33:00,2024-08-15 14:30:18,7.58,57.3,114.04,3W
SES_71060,2024-03-22 16:07:00,2024-03-22 16:53:46,9.76,46.8,165.73,3W
SES_97757,2024-06-02 14:43:00,2024-06-02 15:42:45,9.36,59.8,166.13,3W
SES_34946,2024-07-02 20:27:00,2024-07-02 21:49:11,2.19,82.2,35.83,2W
SES_17386,2024-11-05 13:02:00,2024-11-05 14:02:44,8.92,60.7,157.0,3W
SES_66693,2024-01-01 23:35:00,2024-01-02 00:52:37,9.42,77.6,143.11,3W
SES_59411,2024-08-27 08:47:00,2024-08-27 10:32:18,2.82,105.3,48.26,2W
SES_57335,2024-08-16 07:25:00,2024-08-16 08:28:44,5.61,63.7,98.46,3W
SES_57651,2024-06-25 08:05:00,2024-06-25 08:46:38,7.45,41.6,117.56,3W
SES_11441,2024-08-12 09:21:00,2024-08-12 10:02:12,9.92,41.2,152.88,3W
SES_46118,2024-12-03 22:29:00,2024-12-03 23:59:36,2.4,90.6,42.14,2W
SES_70462,2024-05-03 20:14:00,2024-05-03 20:57:48,3.3,43.8,50.72,2W
SES_71296,2024-01-08 06:46:00,2024-01-08 07:44:40,8.68,58.7,137.29,3W
SES_39694,2024-04-07 21:18:00,2024-04-07 22:03:23,8.79,45.4,137.44,3W
SES_20399,2024-12-16 19:52:00,2024-12-16 20:55:44,2.42,63.7,37.81,2W
SES_21677,2024-11-10 13:02:00,2024-11-10 14:16:19,29.05,74.3,464.71,4W
SES_10486,2024-09-30 22:12:00,2024-09-30 23:52:52,33.34,100.9,577.97,4W
SES_76695,2024-08-04 23:13:00,2024-08-04 23:49:28,2.72,36.5,48.64,2W
SES_57448,2024-09-13 23:05:00,2024-09-14 01:47:56,24.09,162.9,404.87,4W
SES_56321,2024-08-25 12:51:00,2024-08-25 13:45:12,6.54,54.2,106.4,3W
SES_52488,2024-06-18 16:23:00,2024-06-18 18:30:00,20.64,127.0,356.07,4W
SES_22757,2024-08-14 06:05:00,2024-08-14 07:17:51,9.88,72.9,157.7,3W
SES_63065,2024-12-01 19:51:00,2024-12-01 20:49:43,3.0,58.7,50.61,2W
SES_88510,2024-11-22 17:07:00,2024-11-22 18:13:53,3.38,66.9,58.0,2W
SES_95147,2024-03-07 22:41:00,2024-03-07 23:46:08,20.99,65.1,330.83,4W
SES_88708,2024-04-14 08:28:00,2024-04-14 09:48:36,1.72,80.6,29.76,2W
SES_76784,2024-10-25 16:22:00,2024-10-25 17:34:43,38.79,72.7,637.63,4W
SES_32667,2024-08-01 16:32:00,2024-08-01 17:55:13,2.79,83.2,42.36,2W
SES_11984,2024-10-02 18:21:00,2024-10-02 19:20:52,3.22,59.9,50.05,2W
SES_30656,2024-09-02 14:58:00,2024-09-02 16:21:13,6.37,83.2,103.6,3W
SES_18402,2024-08-30 18:03:00,2024-08-30 18:54:24,5.11,51.4,80.84,3W
SES_63867,2024-12-28 21:44:00,2024-12-28 23:34:47,27.5,110.8,445.66,4W
SES_93632,2024-02-08 11:43:00,2024-02-08 13:15:14,3.07,92.2,46.77,2W
SES_23867,2024-04-17 21:09:00,2024-04-17 23:04:13,1.68,115.2,28.33,2W
SES_52187,2024-04-06 20:18:00,2024-04-06 22:19:57,49.27,122.0,810.48,4W
SES_84299,2024-12-15 20:56:00,2024-12-15 21:55:45,39.42,59.8,669.81,4W
SES_37666,2024-03-21 23:52:00,2024-03-22 00:59:30,55.29,67.5,829.43,4W
SES_13172,2024-04-14 07:54:00,2024-04-14 09:25:20,1.68,91.3,30.11,2W
SES_37812,2024-10-13 22:31:00,2024-10-14 00:20:13,46.12,109.2,781.51,4W
SES_98307,2024-09-26 17:58:00,2024-09-26 18:55:23,55.1,57.4,977.55,4W
SES_63135,2024-04-01 11:00:00,2024-04-01 11:54:19,2.92,54.3,50.6,2W
SES_83021,2024-10-29 23:19:00,2024-10-30 00:08:56,6.99,49.9,115.73,3W
SES_30117,2024-06-08 16:40:00,2024-06-08 17:30:58,7.65,51.0,116.02,3W
SES_51145,2024-08-06 13:27:00,2024-08-06 15:54:30,47.49,147.5,791.8,4W
SES_44821,2024-02-08 07:37:00,2024-02-08 09:00:37,2.76,83.6,44.41,2W
SES_98749,2024-08-28 14:33:00,2024-08-28 15:49:50,9.76,76.8,175.73,3W
SES_34294,2024-03-12 19:24:00,2024-03-12 20:47:53,1.54,83.9,26.5,2W
SES_58869,2024-05-11 11:35:00,2024-05-11 13:57:17,28.51,142.3,455.87,4W
SES_73892,2024-07-13 12:35:00,2024-07-13 13:57:45,5.28,82.8,81.05,3W
SES_94313,2024-09-11 22:10:00,2024-09-11 23:13:19,7.19,63.3,114.08,3W
SES_28073,2024-10-20 02:16:00,2024-10-20 04:56:54,55.57,160.9,944.38,4W
SES_85549,2024-03-09 15:32:00,2024-03-09 16:25:56,6.51,53.9,101.95,3W
SES_61227,2024-11-06 20:22:00,2024-11-06 21:08:23,9.77,46.4,150.65,3W
SES_76385,2024-06-10 15:56:00,2024-06-10 17:52:14,44.18,116.2,717.18,4W
SES_42129,2024-09-30 22:28:00,2024-09-30 23:20:25,6.97,52.4,107.76,3W
SES_57619,2024-01-24 18:22:00,2024-01-24 20:11:25,39.47,109.4,617.84,4W
SES_20046,2024-04-16 14:20:00,2024-04-16 15:04:23,3.22,44.4,53.88,2W
SES_31724,2024-07-06 16:58:00,2024-07-06 18:40:53,21.31,102.9,328.18,4W
SES_80503,2024-05-06 17:54:00,2024-05-06 19:02:05,21.62,68.1,345.87,4W
SES_49079,2024-06-29 14:53:00,2024-06-29 16:34:16,33.05,101.3,500.31,4W
SES_28759,2024-09-05 22:50:00,2024-09-06 00:09:43,8.55,79.7,134.58,3W
SES_45405,2024-07-01 13:30:00,2024-07-01 15:21:56,3.04,111.9,51.38,2W
SES_17819,2024-04-18 06:22:00,2024-04-18 07:44:55,2.43,82.9,43.1,2W
SES_26933,2024-12-20 08:20:00,2024-12-20 08:56:19,1.57,36.3,24.31,2W
SES_36053,2024-06-04 12:43:00,2024-06-04 14:00:14,2.28,77.2,35.68,2W
SES_22044,2024-11-27 12:12:00,2024-11-27 13:17:32,9.3,65.5,153.37,3W
SES_81200,2024-05-10 11:09:00,2024-05-10 12:53:31,1.99,104.5,34.92,2W
SES_37073,2024-02-14 15:35:00,2024-02-14 16:57:43,3.34,82.7,59.31,2W
SES_42829,2024-05-21 21:31:00,2024-05-21 22:56:47,47.69,85.8,738.61,4W
SES_20720,2024-01-11 06:37:00,2024-01-11 07:28:08,3.07,51.1,46.41,2W
SES_81515,2024-12-21 12:23:00,2024-12-21 13:30:23,47.21,67.4,808.03,4W
SES_78400,2024-05-02 14:21:00,2024-05-02 15:34:18,2.06,73.3,36.07,2W
SES_49426,2024-03-03 08:17:00,2024-03-03 09:50:08,2.76,93.1,45.99,2W
SES_27602,2024-03-10 17:34:00,2024-03-10 18:22:54,9.69,48.9,171.3,3W
SES_88343,2024-11-22 02:55:00,2024-11-22 04:08:16,2.11,73.3,35.29,2W
SES_80291,2024-12-15 19:06:00,2024-12-15 19:39:51,2.07,33.9,35.95,2W
SES_31374,2024-08-22 20:17:00,2024-08-22 21:36:49,55.18,79.8,990.21,4W
SES_79996,2024-09-20 17:33:00,2024-09-20 18:17:41,7.21,44.7,126.16,3W
SES_15042,2024-06-08 09:33:00,2024-06-08 12:17:05,25.43,164.1,424.11,4W
SES_95095,2024-02-09 15:08:00,2024-02-09 17:04:43,3.05,116.7,49.56,2W
SES_69236,2024-01-10 14:39:00,2024-01-10 15:23:08,7.35,44.1,123.18,3W
SES_75229,2024-10-03 08:39:00,2024-10-03 11:16:22,24.09,157.4,402.87,4W
SES_34482,2024-01-20 07:12:00,2024-01-20 08:35:38,6.61,83.6,110.38,3W
SES_39011,2024-04-16 16:23:00,2024-04-16 18:04:48,1.72,101.8,29.9,2W
SES_41658,2024-07-01 00:39:00,2024-07-01 02:08:25,2.14,89.4,35.85,2W
SES_59789,2024-09-17 13:43:00,2024-09-17 15:50:52,53.04,127.9,821.15,4W
SES_80847,2024-03-09 13:07:00,2024-03-09 14:56:56,41.41,109.9,719.3,4W
SES_15496,2024-11-26 10:54:00,2024-11-26 12:12:37,56.2,78.6,893.34,4W
SES_48809,2024-07-02 12:07:00,2024-07-02 12:50:01,5.95,43.0,90.35,3W
SES_66095,2024-04-26 08:18:00,2024-04-26 09:14:28,28.24,56.5,494.28,4W
SES_11652,2024-03-31 21:03:00,2024-03-31 22:28:22,2.73,85.4,47.71,2W
SES_89203,2024-07-06 23:58:00,2024-07-07 01:47:10,1.74,109.2,30.33,2W
SES_54707,2024-05-15 18:08:00,2024-05-15 19:09:38,30.82,61.6,497.54,4W
SES_27780,2024-09-13 12:06:00,2024-09-13 13:01:06,5.55,55.1,95.34,3W
SES_26967,2024-12-23 20:17:00,2024-12-23 21:44:23,5.35,87.4,81.03,3W
SES_51053,2024-01-17 23:53:00,2024-01-18 01:36:36,3.44,103.6,55.66,2W
SES_38809,2024-01-24 08:27:00,2024-01-24 11:26:56,52.45,179.9,885.9,4W
SES_31488,2024-05-03 18:51:00,2024-05-03 19:32:20,9.64,41.3,155.59,3W
SES_34648,2024-07-26 18:44:00,2024-07-26 19:24:13,2.02,40.2,36.21,2W
SES_95604,2024-12-06 15:28:00,2024-12-06 17:10:52,22.51,102.9,372.5,4W
SES_97956,2024-11-16 13:44:00,2024-11-16 14:59:45,25.56,75.8,419.82,4W
SES_35259,2024-10-01 17:29:00,2024-10-01 18:18:26,9.03,49.4,156.03,3W
SES_76765,2024-04-14 21:23:00,2024-04-14 22:02:26,2.62,39.4,41.19,2W
SES_72950,2024-02-16 00:22:00,2024-02-16 02:09:44,2.73,107.7,48.69,2W
SES_41569,2024-12-21 15:46:00,2024-12-21 16:45:27,6.76,59.5,120.91,3W
SES_40474,2024-03-31 23:40:00,2024-04-01 01:59:28,57.42,139.5,968.63,4W
SES_76739,2024-04-15 02:49:00,2024-04-15 05:27:39,40.32,158.7,703.67,4W
SES_79764,2024-06-18 17:21:00,2024-06-18 20:04:09,38.58,163.2,675.48,4W
SES_50504,2024-01-02 22:38:00,2024-01-02 23:48:03,28.51,70.1,482.9,4W
SES_65442,2024-01-18 22:12:00,2024-01-18 23:55:38,25.48,103.6,430.83,4W
SES_10850,2024-02-23 07:58:00,2024-02-23 09:46:43,3.01,108.7,45.48,2W
SES_17021,2024-01-14 18:53:00,2024-01-14 19:42:28,45.74,49.5,688.2,4W
SES_31219,2024-12-07 16:23:00,2024-12-07 17:14:52,5.17,51.9,87.03,3W
SES_58750,2024-08-03 23:10:00,2024-08-04 01:45:00,46.22,155.0,774.04,4W
SES_79404,2024-07-02 20:51:00,2024-07-02 22:04:34,7.54,73.6,132.98,3W
SES_79846,2024-04-23 13:13:00,2024-04-23 14:51:16,33.52,98.3,550.92,4W
SES_74460,2024-06-29 14:12:00,2024-06-29 15:36:30,6.27,84.5,110.91,3W
SES_36050,2024-08-08 11:57:00,2024-08-08 13:31:13,1.74,94.2,29.33,2W
SES_25146,2024-05-21 18:06:00,2024-05-21 18:47:48,9.4,41.8,158.45,3W
SES_56886,2024-02-22 17:15:00,2024-02-22 17:49:39,2.25,34.7,38.97,2W
SES_30004,2024-11-16 20:38:00,2024-11-16 23:11:08,40.88,153.1,676.25,4W
