session_id,station_id,session_start,session_end,duration_minutes,energy_delivered_kwh,peak_power_kw,average_power_kw,total_cost_inr,cost_per_kwh,user_id,payment_method,charging_completed,connector_type,operator,city,state,session_type,vehicle_type,start_soc_percent,end_soc_percent,temperature_c,session_rating
SES00001284,REAL_0256,2025-08-26 04:13:28,2025-08-26 06:04:28,111,30.46,22.0,19.0,304.58,10.0,USER668430,Card,True,Type 2,Statiq,Bangalore,Karnataka,AC Fast,2-Wheeler,37,90,26,4
SES00001285,REAL_0256,2025-08-28 22:20:28,2025-08-28 23:02:28,42,10.92,22.0,16.4,109.16,10.0,USER844511,Wallet,False,Type 2,Statiq,Bangalore,Karnataka,AC Fast,4-Wheeler,29,77,23,2
SES00001286,REAL_0256,2025-07-16 03:09:28,2025-07-16 04:12:28,63,15.04,22.0,17.6,150.42,10.0,USER685356,UPI,True,Type 2,Statiq,Bangalore,Karnataka,AC Fast,2-Wheeler,20,85,33,3
SES00001287,REAL_0256,2025-08-03 02:36:28,2025-08-03 03:27:28,51,16.24,22.0,19.4,162.37,10.0,USER286967,Cash,True,Type 2,Statiq,Bangalore,Karnataka,AC Fast,4-Wheeler,26,76,27,1
SES00001288,REAL_0256,2025-09-12 11:43:28,2025-09-12 12:17:28,34,11.07,22.0,19.1,110.67,10.0,USER271919,Card,True,Type 2,Statiq,Bangalore,Karnataka,AC Fast,Commercial,37,71,22,4
SES00001289,REAL_0256,2025-08-23 10:06:28,2025-08-23 11:47:28,101,30.08,22.0,20.2,300.79,10.0,USER996169,Cash,True,Type 2,Statiq,Bangalore,Karnataka,AC Fast,Commercial,19,86,22,3
SES00001290,REAL_0256,2025-09-02 06:24:28,2025-09-02 07:12:28,48,14.73,22.0,17.4,147.29,10.0,USER346556,UPI,True,Type 2,Statiq,Bangalore,Karnataka,AC Fast,2-Wheeler,29,69,25,3
SES00001291,REAL_0274,2025-08-13 00:33:28,2025-08-13 01:07:28,34,10.07,22.0,17.8,60.42,6.0,USER292540,Wallet,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,2-Wheeler,16,87,39,4
SES00001292,REAL_0274,2025-08-09 05:52:28,2025-08-09 06:25:28,33,9.02,22.0,19.2,54.15,6.0,USER214681,Card,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,2-Wheeler,36,80,26,4
SES00001293,REAL_0274,2025-07-07 22:47:28,2025-07-07 23:26:28,39,11.26,22.0,17.5,67.55,6.0,USER914961,Cash,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,4-Wheeler,24,80,26,5
SES00001294,REAL_0274,2025-07-31 01:49:28,2025-07-31 03:08:28,79,23.03,22.0,18.6,138.18,6.0,USER780503,Card,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,4-Wheeler,14,94,33,5
SES00001295,REAL_0274,2025-08-26 11:21:28,2025-08-26 12:11:28,50,11.92,22.0,16.0,71.51,6.0,USER227087,Wallet,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,2-Wheeler,32,82,35,4
SES00001296,REAL_0274,2025-08-18 04:38:28,2025-08-18 05:39:28,61,20.08,22.0,15.7,120.47,6.0,USER122568,Cash,False,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,2-Wheeler,16,79,24,1
SES00001297,REAL_0274,2025-07-26 00:23:28,2025-07-26 01:13:28,50,12.74,22.0,18.7,76.47,6.0,USER927696,Wallet,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,Commercial,14,80,22,4
SES00001298,REAL_0274,2025-07-20 23:42:28,2025-07-21 01:03:28,81,24.94,22.0,20.6,149.62,6.0,USER209259,Card,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,4-Wheeler,11,76,24,5
SES00001299,REAL_0274,2025-08-18 01:11:28,2025-08-18 02:14:28,63,19.37,22.0,18.2,116.22,6.0,USER979816,UPI,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,Commercial,15,89,21,4
SES00001300,REAL_0274,2025-08-23 11:57:28,2025-08-23 12:33:28,36,9.05,22.0,17.4,54.32,6.0,USER641042,Cash,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,Commercial,22,66,21,5
SES00001301,REAL_0274,2025-09-07 00:21:28,2025-09-07 00:52:28,31,9.4,22.0,16.4,56.4,6.0,USER350509,Wallet,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,4-Wheeler,14,86,30,4
SES00001302,REAL_0274,2025-07-24 01:38:28,2025-07-24 03:29:28,111,33.06,22.0,20.2,198.35,6.0,USER721220,Wallet,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,4-Wheeler,33,67,28,5
SES00001303,REAL_0274,2025-09-28 23:45:28,2025-09-29 01:10:28,85,26.4,22.0,17.4,158.4,6.0,USER815796,Wallet,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,2-Wheeler,29,80,33,3
SES00001304,REAL_0274,2025-08-14 02:25:28,2025-08-14 03:57:28,92,22.25,22.0,17.1,133.48,6.0,USER931976,Card,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,4-Wheeler,33,60,40,1
SES00001305,REAL_0274,2025-09-11 04:19:28,2025-09-11 05:28:28,69,17.6,22.0,15.8,105.58,6.0,USER327880,Cash,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,Commercial,22,60,32,3
SES00001306,REAL_0274,2025-07-10 19:44:28,2025-07-10 21:42:28,118,29.23,22.0,18.9,175.4,6.0,USER236402,Card,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,4-Wheeler,16,92,35,4
SES00001307,REAL_0274,2025-08-03 09:33:28,2025-08-03 11:19:28,106,34.64,22.0,18.5,207.86,6.0,USER310571,UPI,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,2-Wheeler,39,73,36,3
SES00001308,REAL_0274,2025-09-24 00:13:28,2025-09-24 02:10:28,117,38.44,22.0,17.3,230.64,6.0,USER213417,UPI,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,Commercial,28,66,22,4
SES00001309,REAL_0274,2025-07-21 21:55:28,2025-07-21 23:06:28,71,18.59,22.0,17.8,111.52,6.0,USER486899,Cash,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,2-Wheeler,15,73,36,3
SES00001310,REAL_0274,2025-08-22 11:06:28,2025-08-22 12:35:28,89,26.63,22.0,20.1,159.75,6.0,USER177846,Card,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,2-Wheeler,16,85,20,5
SES00001311,REAL_0274,2025-09-02 05:07:28,2025-09-02 05:54:28,47,12.21,22.0,18.7,73.27,6.0,USER919641,Card,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,Commercial,22,84,23,5
SES00001312,REAL_0274,2025-08-26 01:19:28,2025-08-26 02:30:28,71,22.45,22.0,17.7,134.68,6.0,USER596934,Card,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,2-Wheeler,19,71,39,3
SES00001313,REAL_0274,2025-09-29 01:18:28,2025-09-29 03:10:28,112,28.25,22.0,18.9,169.51,6.0,USER941852,Wallet,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,4-Wheeler,32,83,20,2
SES00001314,REAL_0274,2025-10-04 04:02:28,2025-10-04 05:25:28,83,21.42,22.0,18.0,128.55,6.0,USER232526,Card,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,4-Wheeler,28,72,26,4
SES00001315,REAL_0274,2025-08-03 01:13:28,2025-08-03 02:02:28,49,11.79,22.0,18.9,70.72,6.0,USER880679,Cash,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,Commercial,19,93,39,5
SES00001316,REAL_0274,2025-09-30 00:36:28,2025-09-30 01:06:28,30,8.26,22.0,16.2,49.55,6.0,USER560677,Card,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,2-Wheeler,32,78,39,4
SES00001317,REAL_0274,2025-09-30 09:54:28,2025-09-30 10:51:28,57,17.05,22.0,20.5,102.31,6.0,USER314443,Card,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,2-Wheeler,18,92,31,1
SES00001318,REAL_0274,2025-07-21 08:42:28,2025-07-21 10:25:28,103,30.71,22.0,17.3,184.27,6.0,USER431429,Cash,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,Commercial,27,90,37,4
SES00001319,REAL_0274,2025-09-25 06:57:28,2025-09-25 08:56:28,119,34.73,22.0,20.0,208.41,6.0,USER846023,Card,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,Commercial,19,84,31,4
SES00001320,REAL_0274,2025-07-18 11:10:28,2025-07-18 12:25:28,75,23.64,22.0,15.5,141.85,6.0,USER969340,Cash,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,2-Wheeler,35,71,33,5
SES00001321,REAL_0274,2025-07-06 08:46:28,2025-07-06 10:17:28,91,25.13,22.0,15.8,150.77,6.0,USER711280,UPI,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,4-Wheeler,12,75,21,4
SES00001322,REAL_0274,2025-10-04 05:23:28,2025-10-04 07:10:28,107,30.27,22.0,16.8,181.59,6.0,USER106812,UPI,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,4-Wheeler,17,79,26,4
SES00001323,REAL_0274,2025-08-23 10:15:28,2025-08-23 10:47:28,32,9.03,22.0,17.2,54.16,6.0,USER848043,Card,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,2-Wheeler,28,94,21,5
SES00001324,REAL_0274,2025-08-16 00:32:28,2025-08-16 01:39:28,67,17.36,22.0,15.8,104.14,6.0,USER734968,Cash,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,2-Wheeler,24,81,35,4
SES00001325,REAL_0274,2025-07-27 08:48:28,2025-07-27 10:11:28,83,22.75,22.0,17.9,136.48,6.0,USER938607,Cash,False,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,Commercial,26,66,30,2
SES00001326,REAL_0274,2025-07-16 04:10:28,2025-07-16 05:21:28,71,18.23,22.0,18.3,109.38,6.0,USER818930,Wallet,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,Commercial,13,74,34,5
SES00001327,REAL_0274,2025-09-15 06:07:28,2025-09-15 07:25:28,78,19.7,22.0,19.7,118.21,6.0,USER262110,Wallet,False,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,Commercial,26,72,37,4
SES00001328,REAL_0274,2025-07-25 06:37:28,2025-07-25 07:25:28,48,13.02,22.0,15.5,78.12,6.0,USER736244,Card,False,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,4-Wheeler,20,72,26,1
SES00001329,REAL_0274,2025-07-19 22:09:28,2025-07-20 00:01:28,112,36.84,22.0,20.2,221.01,6.0,USER911430,Card,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,4-Wheeler,36,94,24,3
SES00001330,REAL_0274,2025-09-10 00:23:28,2025-09-10 00:53:28,30,8.17,22.0,16.3,49.01,6.0,USER214677,Cash,False,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,4-Wheeler,18,86,31,3
SES00001331,REAL_0274,2025-08-04 20:10:28,2025-08-04 21:28:28,78,23.36,22.0,17.0,140.17,6.0,USER494921,Card,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,2-Wheeler,17,68,22,5
SES00001332,REAL_0274,2025-09-28 20:59:28,2025-09-28 22:42:28,103,28.83,22.0,18.4,172.96,6.0,USER962832,Wallet,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,Commercial,21,95,32,5
SES00001333,REAL_0274,2025-09-08 00:46:28,2025-09-08 02:22:28,96,24.94,22.0,15.6,149.66,6.0,USER888832,Wallet,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,Commercial,19,73,25,5
SES00001334,REAL_0274,2025-09-13 08:48:28,2025-09-13 09:21:28,33,10.4,22.0,18.1,62.38,6.0,USER366842,UPI,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,2-Wheeler,12,66,22,5
SES00001335,REAL_0274,2025-08-09 11:18:28,2025-08-09 12:26:28,68,20.07,22.0,19.1,120.43,6.0,USER342887,Cash,False,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,Commercial,23,80,22,4
SES00001336,REAL_0274,2025-07-15 01:28:28,2025-07-15 02:44:28,76,19.46,22.0,20.2,116.77,6.0,USER492886,Cash,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,2-Wheeler,34,65,39,4
SES00001337,REAL_0274,2025-08-29 00:59:28,2025-08-29 02:03:28,64,18.18,22.0,16.9,109.07,6.0,USER800563,UPI,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,2-Wheeler,37,64,21,4
SES00001338,REAL_0274,2025-07-20 07:18:28,2025-07-20 08:19:28,61,16.57,22.0,19.0,99.41,6.0,USER113883,UPI,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,4-Wheeler,11,87,38,4
SES00001339,REAL_0274,2025-09-07 09:08:28,2025-09-07 10:12:28,64,16.42,22.0,16.1,98.52,6.0,USER237574,Card,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,2-Wheeler,37,86,36,4
SES00001340,REAL_0274,2025-07-23 11:48:28,2025-07-23 12:27:28,39,12.29,22.0,18.8,73.72,6.0,USER646272,Wallet,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,Commercial,27,66,37,1
SES00001341,REAL_0274,2025-07-10 11:00:28,2025-07-10 12:31:28,91,23.25,22.0,16.2,139.47,6.0,USER190400,Wallet,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,2-Wheeler,35,93,35,4
SES00001342,REAL_0274,2025-09-09 12:01:28,2025-09-09 13:31:28,90,23.24,22.0,15.5,139.45,6.0,USER212811,Wallet,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,4-Wheeler,21,87,22,1
SES00001343,REAL_0274,2025-07-25 10:16:28,2025-07-25 11:00:28,44,12.52,22.0,20.4,75.1,6.0,USER627890,Cash,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,4-Wheeler,31,83,26,4
SES00001344,REAL_0274,2025-08-27 10:06:28,2025-08-27 11:45:28,99,29.04,22.0,16.3,174.24,6.0,USER571710,Wallet,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,4-Wheeler,20,90,30,4
SES00001345,REAL_0274,2025-07-09 03:56:28,2025-07-09 05:16:28,80,23.12,22.0,19.4,138.7,6.0,USER258825,UPI,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,4-Wheeler,36,89,23,5
SES00001346,REAL_0274,2025-09-03 20:13:28,2025-09-03 21:53:28,100,28.15,22.0,18.4,168.89,6.0,USER578912,Card,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,Commercial,26,91,31,3
SES00001347,REAL_0274,2025-07-15 19:59:28,2025-07-15 20:51:28,52,13.63,22.0,19.6,81.79,6.0,USER407732,Wallet,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,Commercial,19,75,29,1
SES00001348,REAL_0274,2025-08-04 11:02:28,2025-08-04 12:40:28,98,30.98,22.0,18.8,185.88,6.0,USER382676,UPI,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,4-Wheeler,26,63,39,2
SES00001349,REAL_0274,2025-08-08 11:26:28,2025-08-08 12:06:28,40,12.21,22.0,18.0,73.27,6.0,USER356130,Cash,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,Commercial,15,60,29,3
SES00001350,REAL_0274,2025-09-25 12:06:28,2025-09-25 13:32:28,86,26.43,22.0,19.5,158.59,6.0,USER950260,Card,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,2-Wheeler,12,68,23,2
SES00001351,REAL_0274,2025-09-13 05:21:28,2025-09-13 06:23:28,62,17.58,22.0,17.8,105.45,6.0,USER178976,Wallet,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,4-Wheeler,11,66,20,5
SES00001352,REAL_0274,2025-08-10 06:24:28,2025-08-10 07:57:28,93,24.16,22.0,20.1,144.93,6.0,USER664336,Card,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,2-Wheeler,23,69,24,5
SES00001353,REAL_0274,2025-07-07 03:29:28,2025-07-07 04:20:28,51,15.16,22.0,19.9,90.94,6.0,USER248202,Cash,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,4-Wheeler,32,84,31,5
SES00001354,REAL_0274,2025-08-28 08:48:28,2025-08-28 09:50:28,62,17.91,22.0,19.4,107.45,6.0,USER671507,Cash,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,Commercial,28,88,24,4
SES00001355,REAL_0274,2025-08-14 22:07:28,2025-08-14 22:54:28,47,13.06,22.0,19.0,78.38,6.0,USER624120,Cash,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,2-Wheeler,29,84,32,5
SES00001356,REAL_0274,2025-09-13 08:53:28,2025-09-13 10:02:28,69,20.79,22.0,17.8,124.74,6.0,USER275282,Card,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,4-Wheeler,38,62,38,5
SES00001357,REAL_0274,2025-08-23 08:14:28,2025-08-23 09:15:28,61,14.58,22.0,20.8,87.51,6.0,USER147298,Card,False,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,Commercial,13,74,23,3
SES00001358,REAL_0274,2025-07-11 02:01:28,2025-07-11 02:52:28,51,16.51,22.0,20.8,99.06,6.0,USER137522,UPI,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,Commercial,17,77,21,4
SES00001359,REAL_0274,2025-07-17 23:17:28,2025-07-18 00:57:28,100,30.81,22.0,16.3,184.83,6.0,USER333986,Card,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,2-Wheeler,16,85,32,4
SES00001360,REAL_0274,2025-07-15 02:51:28,2025-07-15 04:09:28,78,24.78,22.0,18.6,148.66,6.0,USER532140,Card,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,2-Wheeler,32,66,25,4
SES00001361,REAL_0274,2025-09-12 03:13:28,2025-09-12 04:05:28,52,12.92,22.0,19.2,77.53,6.0,USER691632,Cash,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,4-Wheeler,16,83,31,4
SES00001362,REAL_0274,2025-09-27 06:41:28,2025-09-27 07:18:28,37,10.94,22.0,15.9,65.62,6.0,USER448403,Wallet,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,4-Wheeler,37,85,39,5
SES00001363,REAL_0274,2025-08-22 01:29:28,2025-08-22 03:14:28,105,31.37,22.0,20.6,188.22,6.0,USER202063,Cash,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,4-Wheeler,39,73,23,1
SES00001364,REAL_0274,2025-07-21 22:50:28,2025-07-21 23:41:28,51,14.92,22.0,17.8,89.49,6.0,USER419158,UPI,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,4-Wheeler,40,64,22,3
SES00001365,REAL_0274,2025-09-11 19:37:28,2025-09-11 21:15:28,98,31.29,22.0,18.4,187.72,6.0,USER252176,Wallet,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,Commercial,31,63,37,5
SES00001366,REAL_0274,2025-09-15 00:17:28,2025-09-15 01:59:28,102,27.54,22.0,20.2,165.26,6.0,USER186433,Wallet,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,Commercial,39,65,21,3
SES00001367,REAL_0274,2025-08-19 10:30:28,2025-08-19 11:31:28,61,17.1,22.0,16.0,102.58,6.0,USER171535,Wallet,False,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,4-Wheeler,37,86,21,5
SES00001368,REAL_0274,2025-09-18 23:14:28,2025-09-19 00:50:28,96,27.07,22.0,18.4,162.41,6.0,USER615540,Wallet,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,Commercial,20,61,40,2
SES00001369,REAL_0274,2025-09-15 01:52:28,2025-09-15 02:41:28,49,12.2,22.0,16.4,73.21,6.0,USER865786,Cash,False,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,Commercial,17,83,36,2
SES00001370,REAL_0274,2025-07-29 02:54:28,2025-07-29 04:44:28,110,28.47,22.0,17.4,170.82,6.0,USER545380,UPI,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,Commercial,23,74,38,5
SES00001371,REAL_0274,2025-09-15 20:13:28,2025-09-15 22:02:28,109,31.5,22.0,19.1,189.01,6.0,USER207297,UPI,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,4-Wheeler,12,77,39,5
SES00001372,REAL_0274,2025-08-24 06:01:28,2025-08-24 07:36:28,95,29.94,22.0,15.6,179.67,6.0,USER977210,Wallet,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,2-Wheeler,12,77,35,4
SES00001373,REAL_0274,2025-08-10 23:16:28,2025-08-11 00:14:28,58,18.79,22.0,16.0,112.75,6.0,USER246254,UPI,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,Commercial,32,61,31,5
SES00001374,REAL_0274,2025-07-10 09:50:28,2025-07-10 11:21:28,91,22.51,22.0,15.8,135.07,6.0,USER375431,UPI,True,Type 2,Delhi Government,New Delhi,Delhi,AC Fast,4-Wheeler,16,83,33,5
SES00001375,REAL_0309,2025-07-18 02:28:28,2025-07-18 07:24:28,296,48.77,15.0,12.1,341.37,7.0,USER900489,Cash,True,"Type 2, Bharat AC-001",EESL,Various,Various,AC Slow,2-Wheeler,16,89,26,5
SES00001376,REAL_0309,2025-07-10 21:44:28,2025-07-11 00:47:28,183,39.72,15.0,13.8,278.03,7.0,USER139901,Card,True,"Type 2, Bharat AC-001",EESL,Various,Various,AC Slow,2-Wheeler,10,69,36,4
SES00001377,REAL_0309,2025-08-21 23:41:28,2025-08-22 04:27:28,286,48.99,15.0,12.8,342.9,7.0,USER333635,UPI,True,"Type 2, Bharat AC-001",EESL,Various,Various,AC Slow,4-Wheeler,26,79,20,3
SES00001378,REAL_0309,2025-09-16 19:45:28,2025-09-16 21:47:28,122,26.24,15.0,12.2,183.65,7.0,USER782041,Wallet,True,"Type 2, Bharat AC-001",EESL,Various,Various,AC Slow,Commercial,32,84,28,4
SES00001379,REAL_0309,2025-09-12 19:44:28,2025-09-12 23:29:28,225,49.31,15.0,11.1,345.16,7.0,USER983737,Card,True,"Type 2, Bharat AC-001",EESL,Various,Various,AC Slow,4-Wheeler,18,65,40,4
SES00001380,REAL_0309,2025-08-06 05:10:28,2025-08-06 07:26:28,136,24.64,15.0,12.7,172.47,7.0,USER350035,Wallet,True,"Type 2, Bharat AC-001",EESL,Various,Various,AC Slow,2-Wheeler,16,78,39,4
SES00001381,REAL_0309,2025-08-12 08:59:28,2025-08-12 13:28:28,269,50.29,15.0,13.2,352.02,7.0,USER602685,UPI,True,"Type 2, Bharat AC-001",EESL,Various,Various,AC Slow,Commercial,10,74,27,4
SES00001382,REAL_0309,2025-09-12 04:01:28,2025-09-12 05:20:28,79,15.56,15.0,11.5,108.95,7.0,USER823291,Wallet,True,"Type 2, Bharat AC-001",EESL,Various,Various,AC Slow,4-Wheeler,18,79,24,3
SES00001383,REAL_0309,2025-09-18 01:58:28,2025-09-18 04:24:28,146,30.1,15.0,13.2,210.73,7.0,USER683641,Card,True,"Type 2, Bharat AC-001",EESL,Various,Various,AC Slow,2-Wheeler,22,85,23,5
SES00001384,REAL_0309,2025-08-12 20:35:28,2025-08-13 00:40:28,245,40.06,15.0,12.1,280.4,7.0,USER787474,Wallet,False,"Type 2, Bharat AC-001",EESL,Various,Various,AC Slow,2-Wheeler,35,70,21,5
SES00001385,REAL_0309,2025-08-02 23:36:28,2025-08-03 01:43:28,127,23.66,15.0,11.2,165.63,7.0,USER730904,Cash,True,"Type 2, Bharat AC-001",EESL,Various,Various,AC Slow,4-Wheeler,14,79,30,4
SES00001386,REAL_0309,2025-08-10 11:09:28,2025-08-10 14:41:28,212,45.64,15.0,14.1,319.49,7.0,USER490759,Card,True,"Type 2, Bharat AC-001",EESL,Various,Various,AC Slow,4-Wheeler,14,81,35,4
SES00001387,REAL_0309,2025-08-10 22:41:28,2025-08-11 01:29:28,168,28.57,15.0,13.9,200.0,7.0,USER438967,Card,True,"Type 2, Bharat AC-001",EESL,Various,Various,AC Slow,Commercial,30,68,23,2
SES00001388,REAL_0309,2025-09-16 06:30:28,2025-09-16 09:52:28,202,38.5,15.0,10.6,269.49,7.0,USER757782,Card,True,"Type 2, Bharat AC-001",EESL,Various,Various,AC Slow,Commercial,40,87,22,3
SES00001389,REAL_0309,2025-07-11 10:49:28,2025-07-11 12:02:28,73,13.63,15.0,12.8,95.42,7.0,USER335723,Wallet,True,"Type 2, Bharat AC-001",EESL,Various,Various,AC Slow,Commercial,16,88,32,5
SES00001390,REAL_0309,2025-07-21 23:30:28,2025-07-22 02:21:28,171,32.84,15.0,11.7,229.85,7.0,USER801260,UPI,True,"Type 2, Bharat AC-001",EESL,Various,Various,AC Slow,2-Wheeler,33,70,23,5
SES00001391,REAL_0309,2025-08-16 09:45:28,2025-08-16 12:01:28,136,27.49,15.0,14.2,192.46,7.0,USER793130,UPI,True,"Type 2, Bharat AC-001",EESL,Various,Various,AC Slow,4-Wheeler,26,78,29,5
SES00001392,REAL_0309,2025-08-04 04:05:28,2025-08-04 07:03:28,178,34.11,15.0,13.8,238.79,7.0,USER363379,Cash,True,"Type 2, Bharat AC-001",EESL,Various,Various,AC Slow,4-Wheeler,39,61,27,5
SES00001393,REAL_0309,2025-08-14 12:02:28,2025-08-14 14:09:28,127,26.52,15.0,11.7,185.63,7.0,USER667406,UPI,True,"Type 2, Bharat AC-001",EESL,Various,Various,AC Slow,4-Wheeler,36,93,20,4
SES00001394,REAL_0309,2025-09-05 05:32:28,2025-09-05 07:19:28,107,19.89,15.0,13.9,139.26,7.0,USER504681,Wallet,True,"Type 2, Bharat AC-001",EESL,Various,Various,AC Slow,Commercial,24,84,39,5
SES00001395,REAL_0309,2025-09-29 09:50:28,2025-09-29 12:38:28,168,28.77,15.0,12.5,201.4,7.0,USER222799,UPI,True,"Type 2, Bharat AC-001",EESL,Various,Various,AC Slow,Commercial,14,86,24,3
SES00001396,REAL_0309,2025-09-10 19:59:28,2025-09-11 00:02:28,243,44.47,15.0,10.8,311.26,7.0,USER188872,UPI,True,"Type 2, Bharat AC-001",EESL,Various,Various,AC Slow,Commercial,36,72,39,2
SES00001397,REAL_0309,2025-07-21 09:53:28,2025-07-21 11:04:28,71,14.47,15.0,11.1,101.31,7.0,USER773726,Card,True,"Type 2, Bharat AC-001",EESL,Various,Various,AC Slow,2-Wheeler,24,77,27,5
SES00001398,REAL_0309,2025-07-29 21:20:28,2025-07-30 02:10:28,290,57.07,15.0,11.7,399.48,7.0,USER690729,Card,True,"Type 2, Bharat AC-001",EESL,Various,Various,AC Slow,2-Wheeler,10,63,31,5
SES00001399,REAL_0349,2025-09-19 08:55:28,2025-09-19 09:33:28,38,15.69,30.0,28.1,172.54,11.0,USER961074,Wallet,True,Type 2,Magenta ChargeGrid,Mumbai,Maharashtra,DC Fast,Commercial,25,79,34,5
SES00001400,REAL_0349,2025-08-10 05:36:28,2025-08-10 06:11:28,35,13.56,30.0,26.2,149.17,11.0,USER285764,UPI,True,Type 2,Magenta ChargeGrid,Mumbai,Maharashtra,DC Fast,4-Wheeler,15,89,20,5
SES00001401,REAL_0349,2025-09-21 21:56:28,2025-09-21 22:52:28,56,22.72,30.0,21.7,249.89,11.0,USER376073,UPI,True,Type 2,Magenta ChargeGrid,Mumbai,Maharashtra,DC Fast,Commercial,40,73,34,4
SES00001402,REAL_0349,2025-09-01 23:21:28,2025-09-02 01:04:28,103,41.96,30.0,24.8,461.54,11.0,USER315240,UPI,True,Type 2,Magenta ChargeGrid,Mumbai,Maharashtra,DC Fast,4-Wheeler,34,84,21,4
